0.035794,148.9,148.9,67.2,66.7,8,16,24,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149.2,149,139.8,149.8,137.3,46.7,46.9,0,19.8,17.3,60,60,60,60,60,60,60,55,60,24.6,53.9,49.3,69.1,98.2,48.8,-0.1,3.2157e+06,1.3181e+05,80,30.2,144.4,143.5,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.038593,148.9,148.9,67.3,66.8,8,16,24,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149.2,149.2,140,150.1,137.6,46.7,47,0,19.8,17.3,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.2,98.3,48.9,-0.1,3.2238e+06,1.3168e+05,80,30.2,144.6,143.9,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.041388,148.9,148.9,67.4,66.8,8,16,24,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149.2,149.4,140.4,150.6,137.9,46.6,47,0,19.8,17.3,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.2,98.2,48.8,-0.1,3.1553e+06,1.3186e+05,80,30.2,144.8,144.3,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.044203,148.9,148.9,67.4,66.9,8,16,24,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149,149.4,140.5,150.3,138.4,46.8,47.2,0,19.8,17.3,60,60,60,60,60,60,60,55,60,24.6,53.9,49.3,69.1,98.2,48.9,0,3.0149e+06,1.3206e+05,80,30.2,144.8,144.4,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.047015,148.9,148.9,67.4,67,8,16,24,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,148.8,149.4,140.4,150,138.6,46.7,47.2,0,19.8,17.3,60,60,60,60,60,60,60,55,60,24.6,53.9,49.3,69.1,98.2,48.9,-0.1,3.0296e+06,1.317e+05,80,30.2,144.6,144.3,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.049808,148.9,148.9,67.4,67,8,16,24,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,148.7,149.3,140.5,149.9,138.8,46.8,47.3,0,19.8,17.3,60,60,60,60,60,60,60,55,60,24.6,53.9,49.3,69.1,98.2,48.8,0,3.0223e+06,1.3189e+05,79.9,30.2,144.6,144.3,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.052621,148.9,148.9,67.4,67.1,8,16,24,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,148.6,149.2,140.7,150,139,46.7,47.4,0,19.8,17.3,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.3,48.9,-0.1,3.0466e+06,1.313e+05,80,30.2,144.7,144.5,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.055431,148.9,148.9,67.4,67.1,8,16,24,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,148.9,149.3,140.8,150.1,139.2,46.8,47.6,0,19.8,17.3,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.2,48.9,-0.1,3.0054e+06,1.3155e+05,80,30.2,144.9,144.6,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.058243,148.9,148.9,67.5,67.2,8,16,24,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149.2,149.2,141,150.3,139.8,46.8,47.7,0,19.8,17.3,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.2,48.9,-0.1,2.8869e+06,1.3135e+05,80,30.2,145.1,145,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.061055,148.9,148.9,67.5,67.3,8,16,24,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149.5,149.2,141.1,149.6,140.1,46.9,47.7,0,19.8,17.3,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.2,48.8,-0.1,2.8849e+06,1.3136e+05,80,30.2,145.3,144.8,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.06388,148.9,148.9,67.5,67.2,8,16,24,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149.7,149.2,141.3,149.1,139.8,46.8,47.7,0,19.8,17.3,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.2,48.9,-0.1,2.833e+06,1.3205e+05,80,30.2,145.5,144.5,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.066702,148.9,148.9,67.6,67.2,8,16,24,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149.6,149.3,141.5,149,139.7,47,47.8,0,19.8,17.3,60,60,60,60,60,60,60,55,60,24.7,53.9,49.4,69.2,98.2,48.9,-0.1,2.7888e+06,1.3167e+05,80,30.2,145.5,144.4,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.069525,148.9,148.9,67.6,67.2,8,16,24,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149.4,149.2,141.6,149,139.8,46.8,47.8,0,19.8,17.3,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.2,48.9,-0.1,2.7643e+06,1.3192e+05,80,30.2,145.5,144.4,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.072336,148.9,148.9,67.6,67.3,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149.1,149.2,141.7,149.1,139.9,46.8,47.8,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.2,48.9,-0.1,2.8003e+06,1.3175e+05,80,30.2,145.4,144.5,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.075145,148.9,148.9,67.6,67.3,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149.1,149.1,141.7,149.2,140,46.8,47.8,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.2,48.9,-0.1,2.8024e+06,1.3169e+05,80,30.2,145.4,144.7,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.077962,148.9,148.9,67.7,67.3,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149,149.2,142,149.3,140.3,46.8,47.9,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.2,48.8,-0.1,2.7731e+06,1.3159e+05,80,30.2,145.5,144.8,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.080783,148.9,148.9,67.7,67.4,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149.1,149,142,149.6,140.6,46.5,47.9,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.2,48.9,-0.1,2.769e+06,1.3173e+05,80,30.2,145.6,145.1,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.083644,148.9,148.9,67.7,67.5,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149,149,142,149.8,140.9,46.5,47.9,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.4,69.1,98.2,48.9,-0.1,2.7548e+06,1.3164e+05,80,30.2,145.5,145.3,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.08645,148.9,148.9,67.7,67.5,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149,149.1,142.2,150.1,141,45.3,48,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.2,48.9,-0.1,2.7641e+06,1.3161e+05,80,30.2,145.6,145.6,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.08927,148.9,148.9,67.8,67.5,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149.1,149.1,142.3,150.1,141.1,45.1,48.1,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.2,98.3,48.9,-0.1,2.6316e+06,1.3173e+05,80,30.2,145.7,145.6,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.092084,148.9,148.9,67.8,67.6,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149.1,149.1,142.5,149.6,141.5,45.1,48.1,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.2,48.8,-0.1,2.6261e+06,1.3185e+05,80,30.2,145.8,145.5,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.094899,148.9,148.9,67.8,67.6,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149.2,149.2,142.4,149.3,141.3,44.9,48.1,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.6,53.9,49.3,69.1,98.2,48.8,-0.1,2.6178e+06,1.3174e+05,80,30.3,145.8,145.3,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.09771,148.9,148.9,67.8,67.5,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149.1,149.1,142.6,149.2,141.2,44.9,48.1,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.3,48.9,-0.1,2.5986e+06,1.3157e+05,80,30.3,145.9,145.2,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.10052,148.9,148.9,67.8,67.6,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149.1,149.2,142.7,149.1,141.4,44.9,48.1,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.2,48.8,-0.1,2.5792e+06,1.3158e+05,80.1,30.3,145.9,145.3,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.10331,148.9,148.9,67.8,67.6,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149.3,149.1,142.7,149.1,141.4,44.7,48.2,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.2,48.9,-0.1,2.5755e+06,1.3165e+05,80,30.3,146,145.3,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.10611,148.9,148.9,67.8,67.6,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149.3,149.2,142.7,149.1,141.6,44,48.2,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.2,48.9,0,2.5582e+06,1.316e+05,80.1,30.3,146,145.4,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.10892,148.9,148.9,67.9,67.7,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149.1,149.3,142.9,149.4,142,44.4,48.3,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.2,48.9,-0.1,2.5472e+06,1.3138e+05,80.1,30.3,146,145.7,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.11171,148.9,148.9,67.9,67.7,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149,149,143,149.4,142.1,46.2,48.4,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.2,48.9,-0.1,2.5442e+06,1.3139e+05,80.1,30.3,146,145.7,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.11452,148.9,148.9,67.9,67.7,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149.1,149,143,149.6,142.2,46.3,48.4,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.6,53.9,49.3,69.1,98.2,48.8,-0.1,2.5568e+06,1.3162e+05,80.1,30.3,146.1,145.9,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.11732,148.9,148.9,67.9,67.7,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149.2,148.9,143.1,149.7,142.1,46.5,48.4,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.2,48.8,-0.1,2.5735e+06,1.3156e+05,80.1,30.3,146.2,145.9,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.12012,148.9,148.9,68,67.7,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149.1,148.9,143.3,150,142.3,46.5,48.4,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.2,48.9,-0.1,2.5456e+06,1.3138e+05,80.1,30.3,146.2,146.1,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.12291,148.9,148.9,67.9,67.7,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149,148.9,143.3,150.2,142.3,46.4,48.4,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.2,48.9,-0.1,2.4679e+06,1.3123e+05,80.1,30.3,146.1,146.3,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.12571,148.9,148.9,68,67.8,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,148.9,149,143.3,149.7,142.4,46.5,48.6,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.2,48.9,-0.1,2.3763e+06,1.3179e+05,80.2,30.3,146.1,146,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.12851,148.9,148.9,68,67.8,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149,149,143.3,149,142.5,46.7,48.6,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.4,69.1,98.2,48.9,-0.1,2.3913e+06,1.316e+05,80.2,30.3,146.2,145.8,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.13132,148.9,148.9,68,67.8,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149,149,143.4,148.7,142.4,47,48.5,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.3,48.9,-0.1,2.4095e+06,1.3146e+05,80.1,30.3,146.2,145.6,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.13411,148.9,148.9,68,67.8,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149.1,149.2,143.4,148.6,142.4,47,48.4,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.2,48.9,-0.1,2.3839e+06,1.314e+05,80.2,30.3,146.3,145.5,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.13691,148.9,148.9,68,67.8,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149.2,149.1,143.5,148.5,142.4,47.2,48.4,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.4,69.2,98.3,48.8,-0.1,2.3388e+06,1.3172e+05,80.2,30.3,146.4,145.5,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.13971,148.9,148.9,68,67.8,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149,149.3,143.4,148.5,142.4,47.2,48.5,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.6,53.9,49.3,69.1,98.2,48.8,-0.1,2.3616e+06,1.315e+05,80.2,30.3,146.2,145.4,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.1425,148.9,148.9,68,67.8,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149,149,143.5,148.6,142.6,47.1,48.4,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.4,69.1,98.3,48.9,-0.1,2.3754e+06,1.3143e+05,80.2,30.3,146.3,145.6,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.14531,148.9,148.9,68,67.8,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,148.7,149.1,143.5,148.5,142.7,46.9,48.6,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.2,48.9,-0.1,2.3634e+06,1.3179e+05,80.2,30.3,146.1,145.6,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.1481,148.9,148.9,68,67.8,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,148.7,149,143.6,148.5,142.7,47.1,48.5,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.2,48.9,-0.1,2.3493e+06,1.3153e+05,80.3,30.3,146.2,145.6,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.1509,148.9,148.9,68,67.9,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,148.9,149.1,143.6,148.7,142.9,47.1,48.6,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.2,48.9,-0.1,2.3442e+06,1.3142e+05,80.3,30.3,146.3,145.8,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.1537,148.9,148.9,68.1,67.9,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149,149,143.8,148.9,142.9,47,48.6,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.6,53.9,49.3,69.1,98.2,48.8,-0.1,2.366e+06,1.315e+05,80.3,30.3,146.4,145.9,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.1565,148.9,148.9,68.1,67.9,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149.2,149.1,143.8,149.1,143.1,46.9,48.6,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.3,48.9,-0.1,2.3462e+06,1.3156e+05,80.3,30.3,146.5,146.1,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.1593,148.9,148.9,68.1,67.9,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149.3,149.1,143.9,149.2,143.3,47,48.6,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.2,48.9,-0.1,2.3385e+06,1.3157e+05,80.3,30.3,146.6,146.3,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.1621,148.9,148.9,68.1,68,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,149.2,149.1,143.9,149.5,143.4,46.8,48.8,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.3,48.9,-0.1,2.2961e+06,1.3171e+05,80.3,30.4,146.6,146.4,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.16491,148.9,148.9,68.1,68,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,148.9,149,144,149.6,143.5,46.7,48.9,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.2,48.9,-0.1,2.3352e+06,1.3115e+05,80.3,30.4,146.5,146.5,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.1677,148.9,148.9,68.1,68,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,148.7,148.8,144,149.6,143.7,46.7,48.8,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.2,48.9,-0.1,2.2934e+06,1.3127e+05,80.3,30.4,146.4,146.6,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.17049,148.9,148.9,68.1,68.1,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,148.6,149.1,144,149.7,143.8,46.5,48.9,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.4,69.1,98.3,48.9,0,2.327e+06,1.3127e+05,80.3,30.4,146.3,146.7,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.1733,148.9,148.9,68.1,68.1,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,148.5,149.1,144.1,149.9,143.9,45.7,49.1,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.4,69.1,98.3,48.9,0.1,2.3403e+06,1.3142e+05,80.4,30.4,146.3,146.9,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.17609,148.9,148.9,68.1,68.1,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,148.5,149.1,144.2,150.1,143.8,45.4,49,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.3,48.9,0.1,2.3234e+06,1.3142e+05,80.4,30.4,146.3,146.9,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
0.17889,148.9,148.9,68.1,68.1,8,12,18,60,60,60,60,60,60,60,55,60,25,55,50,70,100,50,98.9,98.9,148.8,149.1,144.3,150.2,144.2,45.4,49.1,0,26.5,23.1,60,60,60,60,60,60,60,55,60,24.7,53.9,49.3,69.1,98.2,48.9,0,2.3048e+06,1.3121e+05,80.4,30.4,146.5,147.2,10000,2,1,1,1,2,2,2,1.111e+18,1.111e+18,1.101e+18
